lon,lat,depth,strike,dip,dz1,dz2,dz3,thickness
122.73,20.93,304.88,349.81,85.63,14.46,3.85,3.64,76.73
122.74,20.91,304.88,350.14,85.94,14.57,3.84,2.75,76.63
122.74,20.89,304.88,350.46,86.25,14.68,3.84,1.87,76.53
122.74,20.87,304.88,350.78,86.57,14.81,3.83,1.00,76.42
122.75,20.85,304.88,351.09,86.88,14.95,3.83,0.15,76.32
122.75,20.83,304.88,351.40,87.20,15.09,3.82,0.16,76.22
122.75,20.81,304.88,351.70,87.51,15.25,3.82,0.60,76.11
122.76,20.79,304.88,351.99,87.83,15.43,3.81,1.05,76.01
122.76,20.77,304.88,352.28,88.14,15.62,3.81,1.52,75.91
122.76,20.75,304.88,352.56,88.46,15.82,3.80,2.00,75.81
122.76,20.73,304.88,352.83,88.78,16.04,3.79,2.49,75.71
122.77,20.71,304.88,353.10,89.09,16.27,3.79,2.99,75.62
122.77,20.69,304.88,353.35,89.41,16.52,3.79,3.50,75.52
122.77,20.67,304.88,353.59,89.73,16.79,3.78,4.02,75.43
122.77,20.65,304.88,353.82,90.05,17.08,3.78,4.55,75.33
122.77,20.63,304.88,354.04,90.37,17.39,3.77,4.91,75.24
122.78,20.61,304.88,354.24,90.70,17.71,3.77,4.91,75.16
122.78,20.59,304.88,354.43,91.03,18.06,3.76,4.93,75.07
122.78,20.57,304.88,354.60,91.36,18.42,3.76,4.95,74.98
122.78,20.55,304.88,354.75,91.69,18.80,3.75,4.97,74.90
122.78,20.53,304.88,354.89,92.03,19.20,3.75,5.00,74.82
122.78,20.51,304.88,355.00,92.37,19.63,3.75,5.04,74.74
122.79,20.49,304.88,355.09,92.72,20.07,3.74,5.08,74.66
122.79,20.47,304.88,355.17,93.07,20.52,3.74,5.12,74.58
122.79,20.45,304.88,355.21,93.43,21.00,3.73,5.17,74.51
122.79,20.43,304.88,355.24,93.79,21.49,3.73,5.22,74.43
122.79,20.41,304.88,355.23,94.16,21.99,3.73,4.53,74.36
122.79,20.39,304.88,355.20,94.53,22.51,3.72,3.84,74.29
122.79,20.37,304.88,355.14,94.91,23.05,3.72,3.14,74.22
122.80,20.35,304.88,355.06,95.30,23.59,3.72,2.45,74.15
122.80,20.33,304.88,354.94,95.68,24.14,3.71,1.75,74.09
122.80,20.31,304.88,354.80,96.08,24.70,3.71,1.04,74.02
122.80,20.29,304.88,354.62,96.47,25.26,3.71,0.33,73.96
122.80,20.27,304.88,354.41,96.87,25.82,3.70,-0.39,73.89
122.80,20.25,304.88,354.17,97.26,26.39,3.70,-1.12,73.83
122.81,20.23,304.88,353.90,97.65,26.95,3.70,-1.86,73.77
122.81,20.21,304.88,353.60,98.05,27.50,3.69,-1.32,73.71
122.81,20.19,304.88,353.26,98.43,28.05,3.69,-0.16,73.64
122.81,20.17,304.88,352.89,98.81,28.59,3.69,0.99,73.58
122.82,20.15,304.88,352.49,99.19,29.11,3.68,2.12,73.53
122.82,20.13,304.88,352.06,99.55,29.61,3.68,3.23,73.47
122.82,20.10,304.88,351.59,99.90,30.10,3.68,4.33,73.41
122.82,20.08,304.88,351.09,100.23,30.56,3.68,5.40,73.35
122.83,20.06,304.88,350.56,100.55,31.00,3.67,6.46,73.30
122.83,20.04,304.88,349.99,100.84,31.41,3.67,7.49,73.24
122.83,20.02,304.88,349.40,101.12,31.79,3.67,8.50,73.18
122.84,20.00,304.88,348.77,101.37,32.14,3.66,9.10,73.13
122.84,19.98,304.88,348.12,101.59,32.45,3.66,8.90,73.08
122.85,19.96,304.88,347.44,101.79,32.73,3.66,8.68,73.03
122.85,19.94,304.88,346.73,101.96,32.97,3.66,8.42,72.97
122.86,19.92,304.88,346.00,102.09,33.17,3.65,8.14,72.92
122.86,19.90,304.88,345.26,102.19,33.33,3.65,7.82,72.87
122.87,19.88,304.88,344.50,102.26,33.45,3.65,7.47,72.83
122.87,19.86,304.88,343.72,102.29,33.52,3.65,7.09,72.78
122.88,19.84,304.88,342.94,102.28,33.56,3.65,6.68,72.73
122.88,19.82,304.88,342.16,102.24,33.55,3.64,6.22,72.69
122.89,19.80,304.88,341.38,102.16,33.50,3.64,5.74,72.65
122.90,19.78,304.88,340.60,102.04,33.40,3.64,5.13,72.60
122.91,19.76,304.88,339.84,101.88,33.27,3.64,4.49,72.56
122.91,19.74,304.88,339.10,101.69,33.10,3.64,3.82,72.52
122.92,19.72,304.88,338.38,101.46,32.88,3.63,3.10,72.49
122.93,19.70,304.88,337.70,101.20,32.63,3.63,2.36,72.45
122.94,19.68,304.88,337.05,100.91,32.35,3.63,1.59,72.42
122.95,19.66,304.88,336.44,100.58,32.03,3.63,0.78,72.38
122.96,19.64,304.88,335.89,100.23,31.67,3.63,-0.05,72.35
122.97,19.61,304.88,335.39,99.85,31.29,3.63,-0.91,72.32
122.98,19.59,304.88,334.95,99.44,30.88,3.62,-1.79,72.29
122.99,19.57,304.88,334.57,99.00,30.45,3.62,-0.30,72.26
123.00,19.55,304.88,334.27,98.55,30.00,3.62,2.37,72.24
123.01,19.53,304.88,334.04,98.07,29.53,3.62,5.03,72.21
123.02,19.51,304.88,333.89,97.57,29.04,3.62,7.68,72.19
123.03,19.49,304.88,333.82,97.05,28.55,3.62,10.32,72.16
123.04,19.47,304.88,333.84,96.52,28.04,3.62,12.96,72.14
123.05,19.45,304.88,333.95,95.97,27.53,3.62,15.61,72.12
123.06,19.43,304.88,334.16,95.41,27.01,3.61,18.26,72.10
123.07,19.41,304.88,334.46,94.83,26.50,3.61,20.93,72.08
123.08,19.39,304.88,334.87,94.24,25.99,3.61,23.61,72.06
123.09,19.37,304.88,335.38,93.64,25.49,3.61,24.76,72.04
123.10,19.35,304.88,335.99,93.04,25.00,3.61,22.81,72.02
123.11,19.32,304.88,336.71,92.42,24.52,3.61,20.90,72.00
123.12,19.30,304.88,337.54,91.80,24.05,3.61,19.02,71.98
123.12,19.28,304.88,338.48,91.17,23.61,3.61,17.19,71.96
123.13,19.26,304.88,339.53,90.54,23.19,3.61,15.41,71.94
123.14,19.24,304.88,340.68,89.91,22.79,3.61,13.67,71.92
123.15,19.22,304.88,341.94,89.28,22.41,3.60,11.99,71.90
123.15,19.20,304.88,343.31,88.65,22.07,3.60,10.37,71.88
123.16,19.18,304.88,344.77,88.04,21.76,3.60,8.81,71.86
123.16,19.16,304.88,346.33,87.43,21.48,3.60,7.31,71.84
123.17,19.14,304.88,347.98,86.83,21.23,3.60,7.76,71.82
123.17,19.12,304.88,349.70,86.26,21.02,3.60,8.28,71.80
123.18,19.10,304.88,351.49,85.70,20.85,3.60,8.87,71.78
123.18,19.08,304.88,353.35,85.17,20.72,3.60,9.54,71.75
123.18,19.06,304.88,355.24,84.66,20.63,3.60,10.28,71.73
123.18,19.04,304.88,357.18,84.19,20.58,3.59,11.10,71.70
123.18,19.02,304.88,359.13,83.75,20.57,3.59,11.99,71.67
123.18,19.00,304.88,1.09,83.35,20.60,3.59,12.96,71.65
123.18,18.98,304.88,3.05,82.98,20.68,3.59,14.01,71.62
123.18,18.96,304.88,4.98,82.66,20.81,3.59,15.13,71.59
123.17,18.94,304.88,6.88,82.37,20.98,3.59,15.61,71.56
123.17,18.92,304.88,8.74,82.12,21.19,3.58,15.81,71.52
123.17,18.90,304.88,10.54,81.90,21.44,3.58,16.09,71.49
123.16,18.88,304.88,12.28,81.73,21.75,3.58,16.43,71.46
123.16,18.86,304.88,13.94,81.59,22.09,3.58,16.84,71.43
123.15,18.84,304.88,15.53,81.48,22.48,3.58,17.32,71.39
123.15,18.82,304.88,17.03,81.40,22.91,3.58,17.86,71.36
123.14,18.80,304.88,18.44,81.34,23.38,3.57,18.46,71.32
123.13,18.78,304.88,19.75,81.31,23.89,3.57,19.11,71.28
123.12,18.76,304.88,20.97,81.31,24.44,3.57,19.82,71.25
123.11,18.74,304.88,22.10,81.32,25.02,3.57,19.89,71.21
123.11,18.72,304.88,23.13,81.36,25.64,3.57,18.63,71.18
123.10,18.70,304.88,24.06,81.40,26.29,3.57,17.40,71.14
123.09,18.68,304.88,24.90,81.47,26.97,3.56,16.22,71.10
123.08,18.67,304.88,25.65,81.54,27.68,3.56,15.07,71.07
123.07,18.65,304.88,26.30,81.63,28.42,3.56,13.96,71.03
123.06,18.63,304.88,26.87,81.72,29.18,3.56,12.87,71.00
123.04,18.61,304.88,27.34,81.82,29.95,3.56,11.81,70.96
123.03,18.59,304.88,27.74,81.93,30.74,3.56,10.77,70.93
123.02,18.57,304.88,28.04,82.05,31.55,3.55,9.74,70.89
123.01,18.55,304.88,28.28,82.17,32.37,3.55,8.73,70.86
123.00,18.53,304.88,28.43,82.29,33.19,3.55,11.10,70.82
122.99,18.51,304.88,28.51,82.42,34.02,3.55,13.47,70.79
122.98,18.49,304.88,28.53,82.56,34.84,3.55,15.84,70.76
122.97,18.47,304.88,28.48,82.70,35.67,3.55,18.21,70.73
122.95,18.45,304.88,28.36,82.84,36.49,3.55,20.58,70.70
122.94,18.43,304.88,28.19,82.98,37.29,3.54,22.94,70.67
122.93,18.41,304.88,27.97,83.13,38.09,3.54,25.29,70.64
122.92,18.39,304.88,27.71,83.28,38.87,3.54,27.64,70.61
122.91,18.38,304.88,27.40,83.43,39.63,3.54,29.96,70.59
122.90,18.36,304.88,27.05,83.58,40.36,3.54,32.27,70.56
122.89,18.34,304.88,26.67,83.73,41.08,3.54,32.11,70.53
122.88,18.32,304.88,26.26,83.89,41.76,3.54,30.71,70.51
122.87,18.30,304.88,25.84,84.04,42.41,3.53,29.28,70.48
122.86,18.28,304.88,25.39,84.20,43.03,3.53,27.84,70.46
122.85,18.26,304.88,24.94,84.35,43.62,3.53,26.37,70.43
122.84,18.24,304.88,24.48,84.51,44.16,3.53,24.89,70.40
122.83,18.22,304.88,24.02,84.66,44.66,3.53,23.38,70.38
122.82,18.20,304.88,23.56,84.80,45.12,3.53,21.86,70.35
122.81,18.18,304.88,23.11,84.95,45.54,3.53,20.31,70.33
122.80,18.16,304.88,22.67,85.09,45.91,3.53,18.74,70.30
122.79,18.14,304.88,22.25,85.22,46.23,3.52,16.56,70.27
122.78,18.12,304.88,21.85,85.35,46.49,3.52,13.17,70.25
122.77,18.10,304.88,21.47,85.47,46.71,3.52,9.76,70.22
122.77,18.08,304.88,21.12,85.58,46.87,3.52,6.34,70.19
122.76,18.06,304.88,20.79,85.68,46.97,3.52,2.90,70.16
122.75,18.05,304.88,20.49,85.78,47.02,3.52,-0.55,70.12
122.74,18.03,304.88,20.22,85.87,47.01,3.52,-4.01,70.09
122.73,18.01,304.88,19.99,85.94,46.95,3.51,-7.49,70.05
122.73,17.99,304.88,19.78,86.01,46.82,3.51,-10.97,70.02
122.72,17.97,304.88,19.60,86.06,46.64,3.51,-14.46,69.98
122.71,17.95,304.88,19.46,86.11,46.39,3.51,-17.96,69.94
122.70,17.93,304.88,19.34,86.14,46.09,3.51,-15.84,69.89
122.70,17.91,304.88,19.26,86.17,45.73,3.50,-13.73,69.85
122.69,17.89,304.88,19.21,86.18,45.31,3.50,-11.63,69.80
122.68,17.87,304.88,19.19,86.18,44.84,3.50,-9.52,69.75
122.67,17.85,304.88,19.20,86.17,44.31,3.50,-7.41,69.70
122.67,17.83,304.88,19.23,86.15,43.72,3.49,-5.31,69.64
122.66,17.81,304.88,19.29,86.13,43.09,3.49,-3.20,69.58
122.65,17.79,304.88,19.39,86.09,42.41,3.49,-1.09,69.52
122.64,17.77,304.88,19.50,86.05,41.68,3.48,1.03,69.46
122.64,17.75,304.88,19.64,85.99,40.91,3.48,3.15,69.39
122.63,17.73,304.88,19.81,85.93,40.10,3.48,3.66,69.32
122.62,17.71,304.88,20.00,85.87,39.26,3.47,3.37,69.25
122.61,17.69,304.88,20.21,85.79,38.38,3.47,3.09,69.17
122.60,17.67,304.88,20.45,85.72,37.48,3.46,2.82,69.09
122.60,17.65,304.88,20.70,85.63,36.56,3.46,2.56,69.01
122.59,17.63,304.88,20.98,85.54,35.61,3.46,2.31,68.92
122.58,17.61,304.88,21.27,85.45,34.66,3.45,2.07,68.83
122.57,17.60,304.88,21.58,85.35,33.69,3.45,1.85,68.73
122.56,17.58,304.88,21.91,85.25,32.72,3.44,1.64,68.63
122.55,17.56,304.88,22.26,85.15,31.76,3.44,1.44,68.52
122.55,17.54,304.88,22.62,85.04,30.79,3.43,1.36,68.41
122.54,17.52,304.88,22.99,84.93,29.83,3.42,1.50,68.29
122.53,17.50,304.88,23.37,84.81,28.89,3.42,1.65,68.17
122.52,17.48,304.88,23.77,84.70,27.97,3.41,1.82,68.05
122.51,17.46,304.88,24.17,84.58,27.06,3.40,2.01,67.91
122.50,17.44,304.88,24.58,84.45,26.18,3.40,2.21,67.78
122.49,17.42,304.88,25.00,84.33,25.32,3.39,2.44,67.63
122.48,17.40,304.88,25.42,84.20,24.49,3.38,2.68,67.48
122.47,17.38,304.88,25.84,84.06,23.70,3.37,2.95,67.32
122.46,17.36,304.88,26.26,83.92,22.93,3.37,3.23,67.16
122.45,17.34,304.88,26.68,83.78,22.20,3.36,3.53,66.99
122.44,17.32,304.88,27.10,83.64,21.51,3.35,3.35,66.81
122.43,17.30,304.88,27.51,83.49,20.85,3.34,3.19,66.62
122.42,17.28,304.88,27.92,83.33,20.23,3.33,3.05,66.43
122.41,17.26,304.88,28.31,83.17,19.65,3.32,2.93,66.23
122.39,17.25,304.88,28.70,83.00,19.10,3.31,2.82,66.03
122.38,17.23,304.88,29.07,82.83,18.59,3.30,2.73,65.81
122.37,17.21,304.88,29.42,82.65,18.12,3.29,2.67,65.60
122.36,17.19,304.88,29.76,82.47,17.68,3.27,2.61,65.37
122.35,17.17,304.88,30.08,82.29,17.27,3.26,2.58,65.14
122.34,17.15,304.88,30.38,82.09,16.90,3.25,2.56,64.90
122.32,17.13,304.88,30.66,81.90,16.55,3.24,2.46,64.66
122.31,17.11,304.88,30.91,81.70,16.24,3.23,2.32,64.42
122.30,17.09,304.88,31.15,81.49,15.95,3.21,2.20,64.17
122.29,17.07,304.88,31.35,81.28,15.68,3.20,2.09,63.92
122.27,17.05,304.88,31.54,81.07,15.45,3.19,1.99,63.66
122.26,17.03,304.88,31.69,80.85,15.23,3.18,1.89,63.40
122.25,17.01,304.88,31.82,80.63,15.04,3.16,1.81,63.15
122.24,16.99,304.88,31.93,80.41,14.86,3.15,1.73,62.89
122.22,16.98,304.88,32.00,80.19,14.70,3.14,1.65,62.63
122.21,16.96,304.88,32.05,79.97,14.56,3.12,1.58,62.37
122.20,16.94,304.88,32.07,79.74,14.44,3.11,1.53,62.11
122.18,16.92,304.88,32.07,79.52,14.32,3.10,1.50,61.86
122.17,16.90,304.88,32.04,79.30,14.22,3.09,1.48,61.61
122.16,16.88,304.88,31.98,79.08,14.14,3.07,1.45,61.36
122.14,16.86,304.88,31.90,78.86,14.06,3.06,1.42,61.12
122.13,16.84,304.88,31.80,78.65,13.99,3.05,1.39,60.88
122.12,16.82,304.88,31.67,78.44,13.93,3.04,1.35,60.64
122.11,16.80,304.88,31.53,78.23,13.87,3.03,1.30,60.42
122.09,16.78,304.88,31.36,78.03,13.83,3.01,1.24,60.20
122.08,16.76,304.88,31.17,77.84,13.79,3.00,1.18,59.98
122.07,16.74,304.88,30.97,77.65,13.75,2.99,1.11,59.77
122.06,16.73,304.88,30.75,77.47,13.72,2.98,1.39,59.57
122.04,16.71,304.88,30.52,77.30,13.70,2.97,1.66,59.38
122.03,16.69,304.88,30.27,77.13,13.68,2.96,1.93,59.19
122.02,16.67,304.88,30.02,76.97,13.66,2.95,2.18,59.01
122.01,16.65,304.88,29.75,76.82,13.65,2.95,2.41,58.84
122.00,16.63,304.88,29.48,76.68,13.64,2.94,2.64,58.67
121.99,16.61,304.88,29.20,76.55,13.64,2.93,2.85,58.51
121.97,16.59,304.88,28.92,76.43,13.64,2.92,3.05,58.36
121.96,16.57,304.88,28.64,76.31,13.64,2.91,3.23,58.21
121.95,16.55,304.88,28.35,76.20,13.65,2.91,3.40,58.07
121.94,16.53,304.88,28.07,76.10,13.67,2.90,3.22,57.93
121.93,16.51,304.88,27.79,76.01,13.69,2.89,2.86,57.80
121.92,16.49,304.88,27.51,75.93,13.72,2.89,2.48,57.67
121.91,16.47,304.88,27.24,75.86,13.75,2.88,2.09,57.55
121.90,16.45,304.88,26.98,75.79,13.79,2.87,1.69,57.42
121.89,16.43,304.88,26.73,75.73,13.84,2.87,1.28,57.31
121.88,16.42,304.88,26.49,75.68,13.89,2.86,0.85,57.19
121.87,16.40,304.88,26.25,75.63,13.96,2.86,0.42,57.07
121.86,16.38,304.88,26.04,75.59,14.04,2.85,-0.03,56.96
121.85,16.36,304.88,25.83,75.56,14.12,2.85,-0.49,56.85
121.84,16.34,304.88,25.64,75.53,14.22,2.84,-0.71,56.73
121.83,16.32,304.88,25.47,75.51,14.33,2.83,-0.46,56.62
121.82,16.30,304.88,25.32,75.49,14.45,2.83,-0.23,56.51
121.81,16.28,304.88,25.18,75.47,14.59,2.82,0.01,56.39
121.80,16.26,304.88,25.07,75.47,14.74,2.82,0.23,56.27
121.79,16.24,304.88,24.97,75.46,14.91,2.81,0.45,56.16
121.78,16.22,304.88,24.91,75.46,15.09,2.81,0.67,56.03
121.77,16.20,304.88,24.86,75.47,15.29,2.80,0.89,55.91
121.76,16.18,304.88,24.84,75.47,15.51,2.79,1.10,55.78
121.75,16.16,304.88,24.85,75.49,15.75,2.79,1.31,55.66
121.74,16.14,304.88,24.88,75.50,16.01,2.78,1.53,55.52
121.73,16.12,304.88,24.94,75.52,16.28,2.77,1.26,55.39
121.72,16.10,304.88,25.04,75.54,16.58,2.77,0.99,55.25
121.71,16.08,304.88,25.16,75.57,16.89,2.76,0.73,55.11
121.70,16.06,304.88,25.31,75.60,17.22,2.75,0.48,54.96
121.69,16.05,304.88,25.50,75.63,17.58,2.75,0.23,54.82
121.68,16.03,304.88,25.71,75.67,17.95,2.74,-0.01,54.67
121.67,16.01,304.88,25.96,75.71,18.34,2.73,-0.24,54.51
121.66,15.99,304.88,26.24,75.76,18.74,2.72,-0.45,54.35
121.65,15.97,304.88,26.55,75.82,19.17,2.71,-0.65,54.19
121.64,15.95,304.88,26.89,75.88,19.61,2.71,-0.84,54.03
121.63,15.93,304.88,27.25,75.94,20.06,2.70,-0.49,53.87
121.62,15.91,304.88,27.64,76.01,20.53,2.69,0.15,53.70
121.61,15.89,304.88,28.06,76.09,21.01,2.68,0.80,53.53
121.60,15.87,304.88,28.49,76.18,21.50,2.67,1.47,53.36
121.59,15.85,304.88,28.94,76.27,22.00,2.67,2.16,53.19
121.58,15.83,304.88,29.41,76.37,22.51,2.66,2.88,53.01
121.56,15.81,304.88,29.88,76.48,23.02,2.65,3.62,52.84
121.55,15.79,304.88,30.36,76.59,23.53,2.64,4.38,52.67
121.54,15.77,304.88,30.84,76.72,24.05,2.63,5.16,52.49
121.53,15.75,304.88,31.31,76.85,24.56,2.62,5.97,52.32
121.51,15.73,304.88,31.78,77.00,25.07,2.61,6.45,52.15
121.50,15.72,304.88,32.23,77.15,25.58,2.60,6.24,51.97
121.49,15.70,304.88,32.66,77.31,26.09,2.60,6.05,51.80
121.48,15.68,304.88,33.07,77.49,26.58,2.59,5.89,51.64
121.46,15.66,304.88,33.44,77.67,27.07,2.58,5.74,51.47
121.45,15.64,304.88,33.79,77.86,27.54,2.57,5.62,51.31
121.44,15.62,304.88,34.09,78.06,28.01,2.56,5.51,51.15
121.42,15.60,304.88,34.35,78.27,28.46,2.56,5.41,50.99
121.41,15.58,304.88,34.56,78.49,28.90,2.55,5.33,50.84
121.39,15.56,304.88,34.72,78.72,29.32,2.54,5.26,50.69
121.38,15.54,304.88,34.82,78.96,29.73,2.53,5.19,50.55
121.37,15.52,304.88,34.87,79.22,30.13,2.53,2.58,50.41
121.35,15.50,304.88,34.85,79.48,30.51,2.52,-0.04,50.27
121.34,15.48,304.88,34.77,79.75,30.88,2.51,-2.66,50.14
121.32,15.47,304.88,34.62,80.03,31.23,2.51,-5.28,50.02
121.31,15.45,304.88,34.39,80.33,31.57,2.50,-7.91,49.90
121.30,15.43,304.88,34.10,80.63,31.90,2.50,-10.56,49.79
121.28,15.41,304.88,33.73,80.95,32.21,2.49,-13.23,49.69
121.27,15.39,304.88,33.29,81.28,32.51,2.49,-15.91,49.59
121.26,15.37,304.88,32.78,81.61,32.80,2.48,-18.63,49.50
121.24,15.35,304.88,32.19,81.96,33.09,2.48,-21.37,49.41
121.23,15.33,304.88,31.53,82.32,33.36,2.47,-21.37,49.34
121.22,15.31,304.88,30.80,82.69,33.63,2.47,-20.02,49.27
121.21,15.29,304.88,29.99,83.07,33.89,2.47,-18.70,49.21
121.19,15.27,304.88,29.12,83.45,34.15,2.46,-17.43,49.16
121.18,15.25,304.88,28.19,83.84,34.40,2.46,-16.21,49.11
121.17,15.23,304.88,27.20,84.23,34.65,2.46,-15.03,49.07
121.16,15.21,304.88,26.15,84.63,34.89,2.46,-13.89,49.05
121.15,15.19,304.88,25.05,85.03,35.13,2.46,-12.81,49.03
121.14,15.17,304.88,23.91,85.43,35.37,2.46,-11.77,49.02
121.13,15.16,304.88,22.74,85.82,35.60,2.46,-10.79,49.02
121.13,15.14,304.88,21.53,86.21,35.83,2.46,-10.02,49.03
121.12,15.12,304.88,20.31,86.58,36.06,2.46,-9.61,49.05
121.11,15.10,304.88,19.07,86.95,36.28,2.46,-9.26,49.08
121.10,15.08,304.88,17.83,87.29,36.49,2.46,-8.96,49.12
121.10,15.06,304.88,16.59,87.62,36.70,2.46,-8.71,49.17
121.09,15.04,304.88,15.37,87.94,36.90,2.47,-8.51,49.23
121.09,15.02,304.88,14.16,88.22,37.08,2.47,-8.36,49.30
121.08,15.00,304.88,12.98,88.49,37.26,2.47,-8.26,49.39
121.08,14.98,304.88,11.83,88.73,37.42,2.48,-8.21,49.48
121.07,14.96,304.88,10.72,88.94,37.56,2.48,-8.20,49.59
121.07,14.94,304.88,9.65,89.12,37.68,2.49,-8.23,49.71
121.07,14.92,304.88,8.62,89.28,37.78,2.50,-7.67,49.84
121.06,14.90,304.88,7.64,89.41,37.86,2.50,-7.14,49.98
121.06,14.88,304.88,6.72,89.51,37.91,2.51,-6.66,50.13
121.06,14.86,304.88,5.84,89.59,37.93,2.52,-6.20,50.29
121.06,14.84,304.88,5.02,89.64,37.93,2.53,-5.78,50.47
121.05,14.82,304.88,4.25,89.67,37.89,2.54,-5.39,50.65
121.05,14.80,304.88,3.53,89.68,37.81,2.55,-5.04,50.85
121.05,14.78,304.88,2.86,89.67,37.70,2.56,-4.70,51.06
121.05,14.76,304.88,2.24,89.64,37.56,2.57,-4.39,51.27
121.05,14.74,304.88,1.67,89.59,37.38,2.58,-4.11,51.50
121.05,14.72,304.88,1.14,89.54,37.16,2.59,-3.42,51.73
121.05,14.70,304.88,0.65,89.47,36.90,2.60,-2.54,51.97
121.05,14.68,304.88,0.20,89.39,36.61,2.61,-1.68,52.22
121.05,14.66,304.88,359.79,89.31,36.28,2.63,-0.83,52.47
121.05,14.64,304.88,359.42,89.22,35.92,2.64,0.00,52.73
121.05,14.62,304.88,359.07,89.13,35.51,2.65,0.82,52.99
121.05,14.60,304.88,358.76,89.03,35.08,2.67,1.62,53.26
121.05,14.58,304.88,358.48,88.94,34.61,2.68,2.41,53.53
121.05,14.56,304.88,358.22,88.85,34.12,2.69,3.20,53.80
121.05,14.54,304.88,357.99,88.77,33.60,2.71,3.97,54.07
121.05,14.52,304.88,357.78,88.69,33.05,2.72,4.28,54.34
121.05,14.50,304.88,357.59,88.61,32.48,2.73,3.69,54.61
121.05,14.48,304.88,357.42,88.55,31.89,2.75,3.08,54.88
121.05,14.46,304.88,357.27,88.49,31.29,2.76,2.47,55.14
121.05,14.44,304.88,357.14,88.44,30.67,2.77,1.86,55.40
121.06,14.42,304.88,357.02,88.39,30.05,2.79,1.24,55.65
121.06,14.40,304.88,356.91,88.36,29.41,2.80,0.61,55.90
121.06,14.38,304.88,356.82,88.34,28.78,2.81,-0.01,56.14
121.06,14.36,304.88,356.73,88.32,28.14,2.82,-0.65,56.37
121.06,14.34,304.88,356.66,88.32,27.51,2.83,-1.28,56.59
121.06,14.32,304.88,356.59,88.33,26.88,2.84,-1.92,56.81
121.06,14.30,304.88,356.53,88.34,26.26,2.85,-1.94,57.02
121.06,14.28,304.88,356.48,88.37,25.65,2.86,-1.95,57.21
121.06,14.26,304.88,356.43,88.40,25.05,2.87,-1.97,57.40
121.07,14.24,304.88,356.38,88.45,24.47,2.88,-2.00,57.58
121.07,14.22,304.88,356.33,88.50,23.90,2.89,-2.02,57.74
121.07,14.20,304.88,356.29,88.57,23.35,2.90,-2.05,57.90
121.07,14.18,304.88,356.24,88.64,22.82,2.91,-2.08,58.05
121.07,14.16,304.88,356.20,88.73,22.32,2.91,-2.11,58.18
121.07,14.14,304.88,356.15,88.82,21.83,2.92,-2.14,58.31
121.07,14.12,304.88,356.11,88.93,21.37,2.93,-2.17,58.43
121.07,14.10,304.88,356.06,89.04,20.93,2.93,-2.67,58.54
121.08,14.08,304.88,356.01,89.16,20.52,2.94,-3.41,58.64
121.08,14.06,304.88,355.96,89.30,20.13,2.94,-4.15,58.73
121.08,14.04,304.88,355.90,89.44,19.76,2.95,-4.89,58.82
121.08,14.02,304.88,355.85,89.59,19.42,2.95,-5.63,58.89
121.08,14.00,304.88,355.79,89.75,19.11,2.95,-6.38,58.96
121.08,13.98,304.88,355.74,89.91,18.81,2.96,-7.13,59.02
121.08,13.96,304.88,355.68,90.09,18.55,2.96,-7.87,59.08
121.09,13.94,304.88,355.63,90.27,18.30,2.96,-8.63,59.13
121.09,13.92,304.88,355.57,90.46,18.08,2.96,-9.38,59.18
121.09,13.90,304.88,355.53,90.65,17.88,2.97,-9.54,59.22
121.09,13.88,304.88,355.48,90.86,17.70,2.97,-8.49,59.25
121.09,13.86,304.88,355.45,91.06,17.54,2.97,-7.45,59.28
121.09,13.84,304.88,355.41,91.28,17.40,2.97,-6.41,59.31
121.10,13.82,304.88,355.39,91.49,17.28,2.97,-5.37,59.33
121.10,13.80,304.88,355.37,91.71,17.18,2.97,-4.33,59.36
121.10,13.77,304.88,355.37,91.94,17.09,2.97,-3.29,59.37
121.10,13.75,304.88,355.37,92.16,17.02,2.98,-2.25,59.39
121.10,13.73,304.88,355.38,92.39,16.97,2.98,-1.21,59.40
121.10,13.71,304.88,355.41,92.62,16.93,2.98,-0.17,59.42
121.11,13.69,304.88,355.44,92.85,16.90,2.98,0.87,59.43
121.11,13.67,304.88,355.49,93.08,16.89,2.98,0.81,59.43
121.11,13.65,304.88,355.55,93.30,16.88,2.98,0.75,59.44
121.11,13.63,304.88,355.62,93.53,16.89,2.98,0.68,59.45
121.11,13.61,304.88,355.71,93.75,16.91,2.98,0.63,59.45
121.11,13.59,304.88,355.81,93.97,16.93,2.98,0.57,59.46
121.11,13.57,304.88,355.92,94.18,16.96,2.98,0.52,59.46
121.12,13.55,304.88,356.05,94.40,17.00,2.98,0.48,59.47
121.12,13.53,304.88,356.19,94.60,17.04,2.98,0.44,59.47
121.12,13.51,304.88,356.34,94.80,17.09,2.98,0.41,59.47
121.12,13.49,304.88,356.50,95.00,17.14,2.98,0.38,59.47
121.12,13.47,304.88,356.68,95.19,17.19,2.98,0.43,59.47
121.12,13.45,304.88,356.87,95.38,17.25,2.98,0.51,59.47
121.12,13.43,304.88,357.07,95.55,17.30,2.98,0.61,59.48
121.12,13.41,304.88,357.28,95.72,17.36,2.98,0.71,59.48
121.12,13.39,304.88,357.50,95.89,17.41,2.98,0.82,59.48
121.13,13.37,304.88,357.73,96.04,17.46,2.98,0.94,59.48
121.13,13.35,304.88,357.97,96.19,17.51,2.98,1.07,59.48
