lon,lat,depth,strike,dip,dz1,dz2,dz3,thickness
148.22,-4.35,546.05,277.44,88.91,42.46,nan,-2.12,nan
148.20,-4.35,546.05,277.59,88.84,42.34,nan,-1.99,nan
148.18,-4.35,546.05,277.71,88.78,42.23,nan,-1.86,nan
148.16,-4.35,546.05,277.80,88.72,42.13,nan,-1.72,nan
148.14,-4.34,546.05,277.85,88.67,42.05,nan,-1.57,nan
148.12,-4.34,546.05,277.88,88.62,41.99,nan,-1.43,nan
148.10,-4.34,546.05,277.87,88.58,41.96,nan,-1.28,nan
148.08,-4.34,546.05,277.84,88.55,41.96,nan,-1.14,nan
148.06,-4.33,546.05,277.78,88.52,41.98,nan,-1.00,nan
148.04,-4.33,546.05,277.70,88.50,42.03,nan,-0.95,nan
148.02,-4.33,546.05,277.59,88.48,42.11,nan,-1.00,nan
148.00,-4.33,546.05,277.47,88.47,42.22,nan,-1.05,nan
147.98,-4.32,546.05,277.33,88.47,42.35,nan,-1.11,nan
147.96,-4.32,546.05,277.18,88.48,42.51,nan,-1.17,nan
147.94,-4.32,546.05,277.03,88.48,42.68,nan,-1.24,nan
147.91,-4.32,546.05,276.88,88.50,42.88,nan,-1.31,nan
147.89,-4.31,546.05,276.73,88.51,43.10,nan,-1.40,nan
147.87,-4.31,546.05,276.59,88.53,43.32,nan,-1.48,nan
147.85,-4.31,546.05,276.46,88.54,43.56,nan,-1.58,nan
147.83,-4.31,546.05,276.35,88.56,43.81,nan,-1.54,nan
147.81,-4.31,546.05,276.25,88.57,44.05,nan,-1.25,nan
147.79,-4.30,546.05,276.18,88.58,44.30,nan,-0.95,nan
147.77,-4.30,546.05,276.14,88.59,44.55,nan,-0.66,nan
147.75,-4.30,546.05,276.12,88.59,44.79,nan,-0.37,nan
152.34,-3.39,548.28,277.66,91.35,13.58,nan,-0.31,nan
152.32,-3.38,548.28,277.52,91.37,13.27,nan,-0.36,nan
152.30,-3.38,548.28,277.36,91.39,12.98,nan,-0.42,nan
152.28,-3.38,548.28,277.17,91.39,12.71,nan,-0.48,nan
152.26,-3.38,548.28,276.97,91.40,12.47,nan,-0.55,nan
152.24,-3.38,548.28,276.76,91.39,12.26,nan,-0.63,nan
152.22,-3.37,548.28,276.52,91.38,12.06,nan,-0.71,nan
152.20,-3.37,548.28,276.27,91.36,11.89,nan,-0.72,nan
152.17,-3.37,548.28,276.01,91.33,11.74,nan,-0.72,nan
152.15,-3.37,548.28,275.73,91.30,11.62,nan,-0.72,nan
152.13,-3.37,548.28,275.43,91.26,11.51,nan,-0.74,nan
152.11,-3.37,548.28,275.13,91.22,11.42,nan,-0.77,nan
152.09,-3.36,548.28,274.81,91.17,11.35,nan,-0.81,nan
152.07,-3.36,548.28,274.48,91.11,11.30,nan,-0.87,nan
152.05,-3.36,548.28,274.14,91.04,11.26,nan,-0.93,nan
152.03,-3.36,548.28,273.78,90.97,11.23,nan,-1.02,nan
152.01,-3.36,548.28,273.42,90.89,11.22,nan,-1.11,nan
151.99,-3.36,548.28,273.05,90.81,11.23,nan,-1.14,nan
151.97,-3.36,548.28,272.67,90.72,11.24,nan,-1.11,nan
151.95,-3.36,548.28,272.28,90.62,11.26,nan,-1.10,nan
151.93,-3.36,548.28,271.89,90.52,11.29,nan,-1.11,nan
151.90,-3.36,548.28,271.49,90.42,11.33,nan,-1.13,nan
151.88,-3.36,548.28,271.08,90.31,11.37,nan,-1.17,nan
151.86,-3.36,548.28,270.66,90.19,11.42,nan,-1.23,nan
151.84,-3.36,548.28,270.24,90.07,11.47,nan,-1.31,nan
151.82,-3.36,548.28,269.81,89.94,11.52,nan,-1.40,nan
151.80,-3.36,548.28,269.38,89.81,11.58,nan,-1.51,nan
151.78,-3.36,548.28,268.94,89.68,11.65,nan,-1.57,nan
151.76,-3.36,548.28,268.50,89.54,11.71,nan,-1.52,nan
151.73,-3.36,548.28,268.05,89.40,11.77,nan,-1.50,nan
151.71,-3.36,548.28,267.59,89.25,11.84,nan,-1.49,nan
151.69,-3.36,548.28,267.14,89.10,11.91,nan,-1.50,nan
151.67,-3.37,548.28,266.67,88.94,11.98,nan,-1.54,nan
151.65,-3.37,548.28,266.21,88.78,12.05,nan,-1.59,nan
151.63,-3.37,548.28,265.74,88.62,12.12,nan,-1.67,nan
151.60,-3.37,548.28,265.26,88.45,12.20,nan,-1.76,nan
151.58,-3.37,548.28,264.78,88.28,12.27,nan,-1.88,nan
151.56,-3.38,548.28,264.30,88.11,12.35,nan,-1.98,nan
151.54,-3.38,548.28,263.81,87.93,12.44,nan,-1.93,nan
151.52,-3.38,548.28,263.31,87.75,12.53,nan,-1.90,nan
151.49,-3.38,548.28,262.82,87.56,12.62,nan,-1.89,nan
151.47,-3.39,548.28,262.31,87.37,12.71,nan,-1.91,nan
151.45,-3.39,548.28,261.81,87.18,12.82,nan,-1.95,nan
151.43,-3.39,548.28,261.29,86.98,12.93,nan,-2.02,nan
151.41,-3.40,548.28,260.78,86.78,13.04,nan,-2.11,nan
151.38,-3.40,548.28,260.25,86.57,13.16,nan,-2.23,nan
151.36,-3.41,548.28,259.73,86.37,13.29,nan,-2.37,nan
151.34,-3.41,548.28,259.20,86.15,13.43,nan,-2.53,nan
151.32,-3.42,548.28,258.66,85.94,13.58,nan,-2.43,nan
151.29,-3.42,548.28,258.12,85.72,13.73,nan,-2.35,nan
151.27,-3.43,548.28,257.58,85.50,13.89,nan,-2.30,nan
151.25,-3.43,548.28,257.03,85.28,14.06,nan,-2.28,nan
151.23,-3.44,548.28,256.48,85.05,14.23,nan,-2.29,nan
151.20,-3.44,548.28,255.93,84.82,14.41,nan,-2.32,nan
151.18,-3.45,548.28,255.38,84.59,14.60,nan,-2.39,nan
151.16,-3.46,548.28,254.82,84.36,14.79,nan,-2.48,nan
151.13,-3.46,548.28,254.26,84.13,14.99,nan,-2.61,nan
151.11,-3.47,548.28,253.70,83.89,15.18,nan,-2.77,nan
151.09,-3.48,548.28,253.14,83.66,15.38,nan,-2.64,nan
151.06,-3.48,548.28,252.58,83.43,15.59,nan,-2.48,nan
151.04,-3.49,548.28,252.03,83.19,15.79,nan,-2.35,nan
151.02,-3.50,548.28,251.47,82.96,15.99,nan,-2.26,nan
150.99,-3.51,548.28,250.91,82.72,16.19,nan,-2.20,nan
150.97,-3.52,548.28,250.36,82.49,16.39,nan,-2.17,nan
150.94,-3.53,548.28,249.80,82.27,16.58,nan,-2.18,nan
150.92,-3.53,548.28,249.25,82.04,16.77,nan,-2.22,nan
150.90,-3.54,548.28,248.69,81.82,16.96,nan,-2.30,nan
150.87,-3.55,548.28,248.14,81.60,17.14,nan,-2.41,nan
150.85,-3.56,548.28,247.59,81.39,17.32,nan,-2.82,nan
150.82,-3.57,548.28,247.03,81.19,17.48,nan,-3.39,nan
150.80,-3.59,548.28,246.47,81.00,17.65,nan,-4.00,nan
150.77,-3.60,548.28,245.91,80.82,17.80,nan,-4.64,nan
150.75,-3.61,548.28,245.34,80.65,17.95,nan,-5.33,nan
150.73,-3.62,548.28,244.77,80.49,18.09,nan,-6.05,nan
150.70,-3.63,548.28,244.20,80.36,18.22,nan,-6.82,nan
150.68,-3.64,548.28,243.62,80.25,18.35,nan,-7.63,nan
150.65,-3.66,548.28,243.04,80.16,18.47,nan,-8.48,nan
150.63,-3.67,548.28,242.45,80.11,18.58,nan,-9.37,nan
150.60,-3.68,548.28,241.86,80.09,18.68,nan,-8.68,nan
150.57,-3.70,548.28,241.27,80.11,18.77,nan,-6.30,nan
150.55,-3.71,548.28,240.68,80.17,18.86,nan,-3.98,nan
150.52,-3.73,548.28,240.10,80.29,18.93,nan,-1.70,nan
150.50,-3.74,548.28,239.53,80.45,19.00,nan,0.53,nan
150.47,-3.76,548.28,238.96,80.68,19.06,nan,2.71,nan
150.45,-3.77,548.28,238.41,80.96,19.10,nan,4.84,nan
150.42,-3.79,548.28,237.88,81.31,19.14,nan,6.92,nan
150.39,-3.81,548.28,237.37,81.72,19.17,nan,8.95,nan
150.37,-3.82,548.28,236.89,82.19,19.18,nan,10.94,nan
150.34,-3.84,548.28,236.44,82.73,19.19,nan,11.67,nan
150.31,-3.86,548.28,236.03,83.33,19.19,nan,9.62,nan
150.29,-3.88,548.28,235.65,83.99,19.17,nan,7.53,nan
150.26,-3.90,548.28,235.32,84.69,19.14,nan,5.41,nan
150.23,-3.92,548.28,235.03,85.44,19.10,nan,3.25,nan
150.21,-3.94,548.28,234.79,86.22,19.05,nan,1.07,nan
150.18,-3.96,548.28,234.60,87.03,18.99,nan,-1.14,nan
150.15,-3.97,548.28,234.47,87.85,18.91,nan,-3.36,nan
150.12,-3.99,548.28,234.39,88.68,18.82,nan,-5.60,nan
150.10,-4.01,548.28,234.37,89.49,18.72,nan,-7.84,nan
150.07,-4.03,548.28,234.42,90.29,18.61,nan,-9.48,nan
150.04,-4.05,548.28,234.52,91.05,18.49,nan,-7.07,nan
150.02,-4.07,548.28,234.68,91.77,18.36,nan,-4.65,nan
149.99,-4.09,548.28,234.91,92.44,18.22,nan,-2.20,nan
149.96,-4.11,548.28,235.20,93.05,18.07,nan,0.27,nan
149.93,-4.13,548.28,235.55,93.60,17.91,nan,2.77,nan
149.91,-4.15,548.28,235.96,94.07,17.75,nan,5.32,nan
149.88,-4.17,548.28,236.44,94.47,17.58,nan,7.90,nan
149.85,-4.18,548.28,236.97,94.79,17.40,nan,10.54,nan
149.83,-4.20,548.28,237.57,95.04,17.22,nan,13.23,nan
149.80,-4.22,548.28,238.22,95.21,17.04,nan,15.98,nan
149.78,-4.23,548.28,238.92,95.31,16.86,nan,13.89,nan
149.75,-4.25,548.28,239.69,95.34,16.68,nan,11.60,nan
149.72,-4.26,548.28,240.50,95.30,16.50,nan,9.37,nan
149.70,-4.28,548.28,241.36,95.22,16.33,nan,7.22,nan
149.67,-4.29,548.28,242.27,95.08,16.16,nan,5.14,nan
149.65,-4.31,548.28,243.22,94.90,16.01,nan,3.13,nan
149.62,-4.32,548.28,244.22,94.68,15.86,nan,1.19,nan
149.60,-4.33,548.28,245.26,94.43,15.72,nan,-0.67,nan
149.57,-4.34,548.28,246.33,94.16,15.59,nan,-2.46,nan
149.55,-4.35,548.28,247.45,93.88,15.48,nan,-4.17,nan
149.52,-4.36,548.28,248.60,93.59,15.39,nan,-3.83,nan
149.50,-4.37,548.28,249.79,93.29,15.31,nan,-2.82,nan
149.48,-4.38,548.28,251.01,92.99,15.26,nan,-1.74,nan
149.45,-4.39,548.28,252.27,92.70,15.23,nan,-0.58,nan
149.43,-4.40,548.28,253.56,92.41,15.22,nan,0.65,nan
149.41,-4.40,548.28,254.88,92.14,15.24,nan,1.96,nan
149.38,-4.41,548.28,256.24,91.87,15.29,nan,3.34,nan
149.36,-4.41,548.28,257.61,91.62,15.37,nan,4.79,nan
149.34,-4.42,548.28,259.02,91.38,15.48,nan,6.31,nan
149.32,-4.42,548.28,260.44,91.15,15.63,nan,7.90,nan
149.29,-4.43,548.28,261.87,90.94,15.81,nan,8.10,nan
149.27,-4.43,548.28,263.30,90.74,16.04,nan,7.35,nan
149.25,-4.43,548.28,264.73,90.56,16.31,nan,6.66,nan
149.23,-4.43,548.28,266.15,90.39,16.62,nan,6.03,nan
149.21,-4.44,548.28,267.54,90.24,16.98,nan,5.47,nan
149.18,-4.44,548.28,268.89,90.10,17.39,nan,4.97,nan
149.16,-4.44,548.28,270.20,89.98,17.84,nan,4.53,nan
149.14,-4.44,548.28,271.44,89.87,18.35,nan,4.14,nan
149.12,-4.44,548.28,272.61,89.78,18.90,nan,3.80,nan
149.10,-4.44,548.28,273.69,89.70,19.51,nan,3.51,nan
149.08,-4.44,548.28,274.68,89.63,20.16,nan,2.71,nan
149.06,-4.43,548.28,275.57,89.58,20.86,nan,1.17,nan
149.04,-4.43,548.28,276.35,89.54,21.61,nan,-0.34,nan
149.02,-4.43,548.28,277.02,89.50,22.40,nan,-1.81,nan
149.00,-4.43,548.28,277.57,89.48,23.23,nan,-3.27,nan
148.98,-4.43,548.28,278.00,89.47,24.10,nan,-4.70,nan
148.96,-4.42,548.28,278.32,89.46,25.01,nan,-6.12,nan
148.94,-4.42,548.28,278.53,89.47,25.94,nan,-7.53,nan
148.92,-4.42,548.28,278.64,89.47,26.90,nan,-8.93,nan
148.90,-4.41,548.28,278.65,89.49,27.87,nan,-10.33,nan
148.88,-4.41,548.28,278.56,89.50,28.86,nan,-11.36,nan
148.86,-4.41,548.28,278.41,89.52,29.86,nan,-11.15,nan
148.84,-4.41,548.28,278.18,89.54,30.86,nan,-10.95,nan
148.82,-4.40,548.28,277.90,89.56,31.86,nan,-10.76,nan
148.80,-4.40,548.28,277.58,89.59,32.84,nan,-10.59,nan
148.77,-4.40,548.28,277.23,89.61,33.81,nan,-10.42,nan
148.75,-4.40,548.28,276.87,89.63,34.75,nan,-10.27,nan
148.73,-4.39,548.28,276.50,89.65,35.66,nan,-10.14,nan
148.71,-4.39,548.28,276.14,89.67,36.54,nan,-10.02,nan
148.69,-4.39,548.28,275.79,89.69,37.38,nan,-9.92,nan
148.67,-4.39,548.28,275.48,89.70,38.18,nan,-9.79,nan
148.65,-4.39,548.28,275.20,89.71,38.92,nan,-9.07,nan
148.63,-4.39,548.28,274.96,89.72,39.62,nan,-8.37,nan
148.61,-4.38,548.28,274.76,89.73,40.25,nan,-7.67,nan
148.59,-4.38,548.28,274.62,89.73,40.84,nan,-6.98,nan
148.57,-4.38,548.28,274.53,89.73,41.36,nan,-6.30,nan
148.55,-4.38,548.28,274.50,89.72,41.82,nan,-5.61,nan
148.53,-4.38,548.28,274.51,89.71,42.22,nan,-4.93,nan
148.51,-4.38,548.28,274.58,89.69,42.56,nan,-4.25,nan
148.49,-4.38,548.28,274.69,89.67,42.84,nan,-3.56,nan
148.47,-4.37,548.28,274.85,89.65,43.06,nan,-2.87,nan
148.45,-4.37,548.28,275.04,89.61,43.23,nan,-2.76,nan
148.43,-4.37,548.28,275.26,89.58,43.34,nan,-2.74,nan
148.40,-4.37,548.28,275.51,89.54,43.41,nan,-2.70,nan
148.38,-4.37,548.28,275.77,89.49,43.43,nan,-2.65,nan
148.36,-4.37,548.28,276.05,89.44,43.42,nan,-2.59,nan
148.34,-4.36,548.28,276.33,89.38,43.37,nan,-2.53,nan
148.32,-4.36,548.28,276.60,89.32,43.29,nan,-2.45,nan
148.30,-4.36,548.28,276.87,89.25,43.19,nan,-2.35,nan
148.28,-4.36,548.28,277.13,89.19,43.07,nan,-2.25,nan
148.26,-4.36,548.28,277.36,89.12,42.94,nan,-2.14,nan
148.24,-4.35,548.28,277.57,89.05,42.81,nan,-2.11,nan
148.22,-4.35,548.28,277.76,88.98,42.67,nan,-2.11,nan
148.20,-4.35,548.28,277.91,88.91,42.55,nan,-2.10,nan
148.18,-4.35,548.28,278.03,88.84,42.43,nan,-2.08,nan
148.16,-4.34,548.28,278.12,88.78,42.33,nan,-2.06,nan
148.14,-4.34,548.28,278.18,88.72,42.24,nan,-2.04,nan
148.12,-4.34,548.28,278.20,88.67,42.18,nan,-2.02,nan
148.10,-4.34,548.28,278.18,88.63,42.15,nan,-2.00,nan
148.08,-4.33,548.28,278.14,88.59,42.14,nan,-1.98,nan
148.06,-4.33,548.28,278.07,88.56,42.16,nan,-1.96,nan
148.04,-4.33,548.28,277.97,88.53,42.20,nan,-1.99,nan
148.02,-4.32,548.28,277.85,88.52,42.28,nan,-2.08,nan
148.00,-4.32,548.28,277.71,88.51,42.38,nan,-2.17,nan
147.98,-4.32,548.28,277.55,88.50,42.51,nan,-2.27,nan
147.96,-4.32,548.28,277.39,88.50,42.66,nan,-2.37,nan
147.94,-4.32,548.28,277.22,88.51,42.83,nan,-2.48,nan
147.92,-4.31,548.28,277.05,88.52,43.02,nan,-2.60,nan
147.90,-4.31,548.28,276.88,88.54,43.23,nan,-2.73,nan
147.88,-4.31,548.28,276.72,88.55,43.45,nan,-2.86,nan
147.86,-4.31,548.28,276.57,88.57,43.68,nan,-3.00,nan
147.83,-4.30,548.28,276.44,88.59,43.92,nan,-2.94,nan
147.81,-4.30,548.28,276.33,88.60,44.16,nan,-2.49,nan
147.79,-4.30,548.28,276.24,88.61,44.40,nan,-2.04,nan
147.77,-4.30,548.28,276.18,88.62,44.64,nan,-1.60,nan
147.75,-4.30,548.28,276.14,88.62,44.88,nan,-1.16,nan
147.73,-4.29,548.28,276.14,88.62,45.10,nan,-0.72,nan
147.71,-4.29,548.28,276.17,88.61,45.32,nan,-0.28,nan
152.32,-3.39,550.50,277.19,91.31,13.39,nan,-0.38,nan
152.30,-3.39,550.50,277.03,91.32,13.10,nan,-0.43,nan
152.28,-3.38,550.50,276.86,91.33,12.82,nan,-0.49,nan
152.26,-3.38,550.50,276.66,91.33,12.57,nan,-0.55,nan
152.24,-3.38,550.50,276.45,91.32,12.35,nan,-0.63,nan
152.21,-3.38,550.50,276.22,91.31,12.14,nan,-0.71,nan
152.19,-3.38,550.50,275.98,91.29,11.96,nan,-0.72,nan
152.17,-3.37,550.50,275.72,91.27,11.81,nan,-0.71,nan
152.15,-3.37,550.50,275.44,91.23,11.67,nan,-0.72,nan
152.13,-3.37,550.50,275.16,91.20,11.56,nan,-0.74,nan
152.11,-3.37,550.50,274.86,91.15,11.46,nan,-0.76,nan
152.09,-3.37,550.50,274.54,91.10,11.39,nan,-0.80,nan
152.07,-3.37,550.50,274.22,91.04,11.33,nan,-0.86,nan
152.05,-3.37,550.50,273.89,90.98,11.29,nan,-0.92,nan
152.03,-3.37,550.50,273.54,90.91,11.26,nan,-1.01,nan
152.01,-3.36,550.50,273.19,90.83,11.25,nan,-1.10,nan
151.99,-3.36,550.50,272.82,90.75,11.25,nan,-1.12,nan
151.97,-3.36,550.50,272.45,90.66,11.26,nan,-1.10,nan
151.94,-3.36,550.50,272.07,90.57,11.28,nan,-1.09,nan
151.92,-3.36,550.50,271.68,90.47,11.31,nan,-1.09,nan
151.90,-3.36,550.50,271.28,90.36,11.35,nan,-1.11,nan
151.88,-3.36,550.50,270.88,90.25,11.39,nan,-1.15,nan
151.86,-3.36,550.50,270.47,90.13,11.45,nan,-1.21,nan
151.84,-3.36,550.50,270.05,90.01,11.50,nan,-1.28,nan
151.82,-3.36,550.50,269.63,89.89,11.56,nan,-1.37,nan
151.80,-3.36,550.50,269.20,89.76,11.63,nan,-1.48,nan
151.78,-3.37,550.50,268.77,89.63,11.69,nan,-1.53,nan
151.75,-3.37,550.50,268.33,89.49,11.77,nan,-1.48,nan
151.73,-3.37,550.50,267.88,89.34,11.84,nan,-1.46,nan
151.71,-3.37,550.50,267.43,89.20,11.91,nan,-1.45,nan
151.69,-3.37,550.50,266.98,89.04,11.99,nan,-1.46,nan
151.67,-3.37,550.50,266.52,88.89,12.07,nan,-1.49,nan
151.65,-3.37,550.50,266.06,88.73,12.15,nan,-1.55,nan
151.62,-3.38,550.50,265.59,88.57,12.23,nan,-1.62,nan
151.60,-3.38,550.50,265.12,88.40,12.32,nan,-1.72,nan
151.58,-3.38,550.50,264.64,88.23,12.41,nan,-1.83,nan
151.56,-3.38,550.50,264.16,88.05,12.50,nan,-1.93,nan
151.54,-3.38,550.50,263.67,87.87,12.59,nan,-1.87,nan
151.52,-3.39,550.50,263.18,87.69,12.69,nan,-1.84,nan
151.49,-3.39,550.50,262.69,87.50,12.80,nan,-1.83,nan
151.47,-3.39,550.50,262.19,87.31,12.90,nan,-1.85,nan
151.45,-3.40,550.50,261.68,87.12,13.02,nan,-1.88,nan
151.43,-3.40,550.50,261.17,86.92,13.14,nan,-1.95,nan
151.40,-3.40,550.50,260.66,86.72,13.27,nan,-2.03,nan
151.38,-3.41,550.50,260.14,86.51,13.41,nan,-2.15,nan
151.36,-3.41,550.50,259.62,86.30,13.55,nan,-2.28,nan
151.34,-3.42,550.50,259.09,86.09,13.70,nan,-2.44,nan
151.31,-3.42,550.50,258.56,85.87,13.86,nan,-2.34,nan
151.29,-3.43,550.50,258.02,85.66,14.02,nan,-2.27,nan
151.27,-3.43,550.50,257.48,85.43,14.20,nan,-2.22,nan
151.25,-3.44,550.50,256.94,85.21,14.38,nan,-2.21,nan
151.22,-3.44,550.50,256.39,84.99,14.56,nan,-2.22,nan
151.20,-3.45,550.50,255.84,84.76,14.76,nan,-2.26,nan
151.18,-3.46,550.50,255.29,84.53,14.96,nan,-2.33,nan
151.15,-3.46,550.50,254.73,84.30,15.16,nan,-2.43,nan
151.13,-3.47,550.50,254.18,84.07,15.37,nan,-2.56,nan
151.11,-3.48,550.50,253.62,83.83,15.58,nan,-2.72,nan
151.08,-3.48,550.50,253.07,83.60,15.80,nan,-2.60,nan
151.06,-3.49,550.50,252.51,83.37,16.01,nan,-2.46,nan
151.04,-3.50,550.50,251.96,83.14,16.23,nan,-2.35,nan
151.01,-3.51,550.50,251.41,82.91,16.44,nan,-2.28,nan
150.99,-3.52,550.50,250.86,82.68,16.66,nan,-2.23,nan
150.97,-3.52,550.50,250.31,82.46,16.87,nan,-2.22,nan
150.94,-3.53,550.50,249.76,82.24,17.08,nan,-2.25,nan
150.92,-3.54,550.50,249.21,82.02,17.28,nan,-2.30,nan
150.89,-3.55,550.50,248.67,81.80,17.48,nan,-2.39,nan
150.87,-3.56,550.50,248.12,81.60,17.67,nan,-2.52,nan
150.85,-3.57,550.50,247.58,81.40,17.86,nan,-2.80,nan
150.82,-3.58,550.50,247.03,81.20,18.04,nan,-3.18,nan
150.80,-3.59,550.50,246.49,81.02,18.22,nan,-3.60,nan
150.77,-3.60,550.50,245.94,80.85,18.39,nan,-4.05,nan
150.75,-3.62,550.50,245.40,80.69,18.55,nan,-4.54,nan
150.72,-3.63,550.50,244.85,80.54,18.70,nan,-5.07,nan
150.70,-3.64,550.50,244.29,80.42,18.84,nan,-5.64,nan
150.67,-3.65,550.50,243.74,80.32,18.98,nan,-6.25,nan
150.65,-3.66,550.50,243.18,80.24,19.11,nan,-6.90,nan
150.62,-3.68,550.50,242.62,80.19,19.22,nan,-7.59,nan
150.60,-3.69,550.50,242.06,80.18,19.33,nan,-7.08,nan
150.57,-3.70,550.50,241.50,80.20,19.43,nan,-5.28,nan
150.55,-3.72,550.50,240.94,80.27,19.52,nan,-3.54,nan
150.52,-3.73,550.50,240.39,80.38,19.60,nan,-1.83,nan
150.50,-3.75,550.50,239.85,80.54,19.67,nan,-0.18,nan
150.47,-3.76,550.50,239.31,80.75,19.73,nan,1.43,nan
150.44,-3.78,550.50,238.79,81.02,19.78,nan,3.00,nan
150.42,-3.80,550.50,238.29,81.35,19.82,nan,4.52,nan
150.39,-3.81,550.50,237.80,81.73,19.85,nan,5.99,nan
150.37,-3.83,550.50,237.34,82.18,19.86,nan,7.43,nan
150.34,-3.85,550.50,236.91,82.69,19.86,nan,7.95,nan
150.31,-3.86,550.50,236.52,83.25,19.85,nan,6.47,nan
150.29,-3.88,550.50,236.15,83.87,19.83,nan,4.96,nan
150.26,-3.90,550.50,235.83,84.53,19.80,nan,3.42,nan
150.23,-3.92,550.50,235.55,85.24,19.75,nan,1.84,nan
150.20,-3.94,550.50,235.31,85.98,19.69,nan,0.24,nan
150.18,-3.96,550.50,235.13,86.74,19.62,nan,-1.38,nan
150.15,-3.98,550.50,234.99,87.52,19.53,nan,-3.03,nan
150.12,-4.00,550.50,234.90,88.30,19.43,nan,-4.68,nan
150.10,-4.01,550.50,234.87,89.08,19.32,nan,-6.33,nan
150.07,-4.03,550.50,234.90,89.83,19.20,nan,-7.60,nan
150.04,-4.05,550.50,234.99,90.56,19.07,nan,-6.15,nan
150.02,-4.07,550.50,235.13,91.26,18.92,nan,-4.68,nan
149.99,-4.09,550.50,235.33,91.90,18.76,nan,-3.20,nan
149.96,-4.11,550.50,235.59,92.49,18.60,nan,-1.70,nan
149.93,-4.13,550.50,235.92,93.02,18.43,nan,-0.17,nan
149.91,-4.15,550.50,236.30,93.49,18.24,nan,1.40,nan
149.88,-4.16,550.50,236.74,93.88,18.06,nan,3.01,nan
149.85,-4.18,550.50,237.24,94.20,17.86,nan,4.66,nan
149.83,-4.20,550.50,237.79,94.45,17.67,nan,6.37,nan
149.80,-4.21,550.50,238.41,94.63,17.47,nan,8.12,nan
149.78,-4.23,550.50,239.08,94.74,17.27,nan,6.94,nan
149.75,-4.25,550.50,239.80,94.79,17.07,nan,5.66,nan
149.72,-4.26,550.50,240.57,94.78,16.88,nan,4.43,nan
149.70,-4.28,550.50,241.39,94.71,16.69,nan,3.28,nan
149.67,-4.29,550.50,242.26,94.59,16.50,nan,2.19,nan
149.65,-4.30,550.50,243.18,94.44,16.32,nan,1.18,nan
149.62,-4.31,550.50,244.14,94.24,16.16,nan,0.23,nan
149.60,-4.33,550.50,245.15,94.02,16.00,nan,-0.64,nan
149.57,-4.34,550.50,246.20,93.78,15.86,nan,-1.45,nan
149.55,-4.35,550.50,247.29,93.52,15.73,nan,-2.17,nan
149.53,-4.36,550.50,248.42,93.26,15.62,nan,-1.84,nan
149.50,-4.37,550.50,249.59,92.98,15.53,nan,-1.13,nan
149.48,-4.38,550.50,250.80,92.71,15.46,nan,-0.35,nan
149.45,-4.39,550.50,252.04,92.44,15.41,nan,0.51,nan
149.43,-4.39,550.50,253.33,92.17,15.39,nan,1.44,nan
149.41,-4.40,550.50,254.65,91.92,15.40,nan,2.44,nan
149.38,-4.41,550.50,255.99,91.67,15.43,nan,3.51,nan
149.36,-4.41,550.50,257.37,91.44,15.50,nan,4.66,nan
149.34,-4.42,550.50,258.78,91.22,15.60,nan,5.88,nan
149.32,-4.42,550.50,260.20,91.01,15.74,nan,7.17,nan
149.29,-4.43,550.50,261.64,90.82,15.92,nan,7.15,nan
149.27,-4.43,550.50,263.08,90.65,16.14,nan,6.22,nan
149.25,-4.43,550.50,264.51,90.49,16.40,nan,5.37,nan
149.23,-4.43,550.50,265.93,90.34,16.70,nan,4.57,nan
149.21,-4.43,550.50,267.33,90.21,17.06,nan,3.84,nan
149.19,-4.44,550.50,268.69,90.10,17.46,nan,3.18,nan
149.16,-4.44,550.50,270.00,90.00,17.91,nan,2.57,nan
149.14,-4.44,550.50,271.25,89.92,18.41,nan,2.01,nan
149.12,-4.44,550.50,272.42,89.85,18.96,nan,1.51,nan
149.10,-4.44,550.50,273.51,89.79,19.57,nan,1.05,nan
149.08,-4.43,550.50,274.51,89.74,20.22,nan,0.25,nan
149.06,-4.43,550.50,275.41,89.71,20.92,nan,-1.05,nan
149.04,-4.43,550.50,276.19,89.69,21.67,nan,-2.32,nan
149.02,-4.43,550.50,276.87,89.68,22.47,nan,-3.57,nan
149.00,-4.43,550.50,277.43,89.67,23.30,nan,-4.78,nan
148.98,-4.42,550.50,277.87,89.67,24.18,nan,-5.98,nan
148.96,-4.42,550.50,278.20,89.68,25.09,nan,-7.16,nan
148.94,-4.42,550.50,278.42,89.69,26.03,nan,-8.33,nan
148.92,-4.42,550.50,278.54,89.71,26.99,nan,-9.50,nan
148.90,-4.41,550.50,278.55,89.72,27.97,nan,-10.66,nan
148.88,-4.41,550.50,278.48,89.74,28.97,nan,-11.54,nan
148.86,-4.41,550.50,278.34,89.76,29.97,nan,-11.48,nan
148.84,-4.41,550.50,278.12,89.77,30.98,nan,-11.44,nan
148.82,-4.40,550.50,277.86,89.79,31.98,nan,-11.40,nan
148.80,-4.40,550.50,277.55,89.80,32.97,nan,-11.37,nan
148.78,-4.40,550.50,277.21,89.82,33.95,nan,-11.36,nan
148.75,-4.40,550.50,276.86,89.83,34.90,nan,-11.36,nan
148.73,-4.39,550.50,276.50,89.84,35.82,nan,-11.37,nan
148.71,-4.39,550.50,276.15,89.84,36.70,nan,-11.40,nan
148.69,-4.39,550.50,275.82,89.85,37.55,nan,-11.45,nan
148.67,-4.39,550.50,275.52,89.85,38.35,nan,-11.46,nan
